ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,Sales,year,month
10299,29,100.0,11,3.980599128465185e+30,9/30/2004 0:00,Shipped,3,9,2004,Motorcycles,193,S10_4698,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,nan,Helsinki,nan,21240,Finland,EMEA,Karttunen,Matti,Medium,1995143886657096.5,2013,January
10308,20,100.0,1,1.903854208848807e+29,10/15/2004 0:00,Shipped,4,10,2004,Motorcycles,193,S10_4698,Mini Classics,9145554562,3758 North Pendale Street,nan,White Plains,NY,24067,USA,nan,Frick,Steve,Medium,436331778449473.8,2014,January
10318,37,100.0,3,1.1941727245404344e+31,11/2/2004 0:00,Shipped,4,11,2004,Motorcycles,193,S10_4698,Diecast Classics Inc.,2155551555,7586 Pompton St.,nan,Allentown,PA,70267,USA,nan,Yu,Kyung,Large,3455680431608852.5,2015,January
10329,26,100.0,3,1.4061746241624029e+30,11/15/2004 0:00,Shipped,4,11,2004,Motorcycles,193,S10_4698,Land of Toys Inc.,2125557818,897 Long Airport Avenue,nan,NYC,NY,10022,USA,nan,Yu,Kwai,Medium,1185822340893610.8,2015,January
10339,39,76.67,3,6.39028992327265e+27,11/23/2004 0:00,Shipped,4,11,2004,Motorcycles,193,S10_4698,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,nan,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Small,79939288984032.44,2015,January
10362,22,100.0,4,3.248916448048202e+28,1/5/2005 0:00,Shipped,1,1,2005,Motorcycles,193,S10_4698,Technics Stores Inc.,6505556809,9408 Furth Circle,nan,Burlingame,CA,94217,USA,nan,Hirano,Juri,Medium,180247508943901.97,2006,January
10374,22,100.0,1,4.672627985987202e+28,2/2/2005 0:00,Shipped,1,2,2005,Motorcycles,193,S10_4698,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,nan,South Brisbane,Queensland,4101,Australia,APAC,Calaghan,Tony,Medium,216162623642182.94,2007,January
10388,21,86.77,7,1.2153773471802851e+26,3/3/2005 0:00,Shipped,1,3,2005,Motorcycles,193,S10_4698,FunGiftIdeas.com,5085552555,1785 First Street,nan,New Bedford,MA,50553,USA,nan,Benitez,Violeta,Small,11024415391213.654,2008,January
10403,66,100.0,9,3.985301538883882e+32,4/8/2005 0:00,Shipped,2,4,2005,Motorcycles,193,S10_4698,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,nan,Liverpool,nan,WX1 6LT,UK,EMEA,Devon,Elizabeth,Large,1.9963220028051292e+16,2009,January
10417,56,100.0,4,5.213794809499513e+31,5/13/2005 0:00,Disputed,2,5,2005,Motorcycles,193,S10_4698,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",nan,Madrid,nan,28034,Spain,EMEA,Freyre,Diego,Large,7220661195139620.0,2010,January
10105,50,100.0,2,7.28648749267815e+30,2/11/2003 0:00,Shipped,1,2,2003,Classic Cars,136,S10_4757,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,nan,Kobenhavn,nan,1734,Denmark,EMEA,Petersen,Jytte,Large,2699349457309696.0,2005,January
10119,46,100.0,11,3.936350993768424e+29,4/28/2003 0:00,Shipped,2,4,2003,Classic Cars,136,S10_4757,Salzburg Collectables,6562-9555,Geislweg 14,nan,Salzburg,nan,5020,Austria,EMEA,Pipps,Georg,Medium,627403458212371.0,2007,January
10129,33,100.0,2,1.4003332195333476e+29,6/12/2003 0:00,Shipped,2,6,2003,Classic Cars,136,S10_4757,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,nan,London,nan,WX3 6FW,UK,EMEA,Brown,Ann,Medium,374210264361274.25,2009,January
10143,49,100.0,15,9.640824912407343e+29,8/10/2003 0:00,Shipped,3,8,2003,Classic Cars,136,S10_4757,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,nan,New Bedford,MA,50553,USA,nan,Tam,Wing C,Medium,981877024499878.2,2011,January
10155,32,100.0,13,1.7610748214977463e+29,10/6/2003 0:00,Shipped,4,10,2003,Classic Cars,136,S10_4757,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,nan,Helsinki,nan,21240,Finland,EMEA,Karttunen,Matti,Medium,419651619977541.2,2013,January
10167,44,100.0,9,1.5171000952939293e+30,10/23/2003 0:00,Cancelled,4,10,2003,Classic Cars,136,S10_4757,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,nan,Boras,nan,S-844 67,Sweden,EMEA,Larsson,Maria,Medium,1231706172467252.5,2013,January
10178,24,100.0,12,2.213458695233971e+28,11/8/2003 0:00,Shipped,4,11,2003,Classic Cars,136,S10_4757,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,nan,Toulouse,nan,31000,France,EMEA,Roulet,Annette,Medium,148776970503971.84,2014,January
10186,26,100.0,9,4.869787765451371e+28,11/14/2003 0:00,Shipped,4,11,2003,Classic Cars,136,S10_4757,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,nan,London,nan,WA1 1DP,UK,EMEA,Hardy,Thomas,Medium,220675956222044.53,2014,January
10197,45,100.0,6,6.459001689062643e+29,11/26/2003 0:00,Shipped,4,11,2003,Classic Cars,136,S10_4757,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",nan,Barcelona,nan,8022,Spain,EMEA,Saavedra,Eduardo,Medium,803679145496674.1,2014,January
10209,39,100.0,8,5.328889670823527e+29,1/9/2004 0:00,Shipped,1,1,2004,Classic Cars,136,S10_4757,"Men 'R' US Retailers, Ltd.",2155554369,6047 Douglas Av.,nan,Los Angeles,CA,nan,USA,nan,Chandler,Michael,Medium,729992443167977.4,2005,January
10222,49,100.0,12,1.674248747462946e+30,2/19/2004 0:00,Shipped,1,2,2004,Classic Cars,136,S10_4757,Collectable Mini Designs Co.,7605558146,361 Furth Circle,nan,San Diego,CA,91217,USA,nan,Thompson,Valarie,Medium,1293927643828257.5,2006,January
10248,20,100.0,3,5.147797489579581e+27,5/7/2004 0:00,Cancelled,2,5,2004,Classic Cars,136,S10_4757,Land of Toys Inc.,2125557818,897 Long Airport Avenue,nan,NYC,NY,10022,USA,nan,Yu,Kwai,Small,71748153213720.98,2009,January
10261,27,100.0,1,1.696383341364347e+28,6/17/2004 0:00,Shipped,2,6,2004,Classic Cars,136,S10_4757,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,nan,Montreal,Quebec,H1J 1C3,Canada,nan,Fresnisre,Jean,Medium,130245281732750.19,2010,January
10273,30,100.0,4,2.2975708611115963e+28,7/21/2004 0:00,Shipped,3,7,2004,Classic Cars,136,S10_4757,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,nan,Bruxelles,nan,B-1180,Belgium,EMEA,Dewey,Catherine,Medium,151577401386605.0,2011,January
10283,25,100.0,6,6.422331423878841e+27,8/20/2004 0:00,Shipped,3,8,2004,Classic Cars,136,S10_4757,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,nan,Tsawassen,BC,T2F 8M4,Canada,nan,Lincoln,Elizabeth,Small,80139449860096.0,2012,January
10295,24,100.0,1,1.90333657508267e+28,9/10/2004 0:00,Shipped,3,9,2004,Classic Cars,136,S10_4757,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,nan,Boston,MA,51003,USA,nan,Yoshido,Juri,Medium,137961464731375.98,2013,January
10307,22,100.0,9,2.764603089732454e+27,10/14/2004 0:00,Shipped,4,10,2004,Classic Cars,136,S10_4757,"Classic Gift Ideas, Inc",2155554695,782 First Street,nan,Philadelphia,PA,71270,USA,nan,Cervantes,Francisca,Small,52579493053209.0,2014,January
10316,33,100.0,17,8.447445620815177e+28,11/1/2004 0:00,Shipped,4,11,2004,Classic Cars,136,S10_4757,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,nan,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Medium,290644897096356.7,2015,January
10325,47,64.93,6,7.522220961666293e+27,11/5/2004 0:00,Shipped,4,11,2004,Classic Cars,136,S10_4757,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,nan,Stavern,nan,4110,Norway,EMEA,Bergulfsen,Jonas,Medium,86730738274652.62,2015,January
10337,25,48.05,8,4.3357796773146704e+24,11/21/2004 0:00,Shipped,4,11,2004,Classic Cars,136,S10_4757,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,nan,Hernandez,Maria,Small,2082253509377.4414,2015,January
10350,26,75.47,5,2.1977666742864268e+26,12/2/2004 0:00,Shipped,4,12,2004,Classic Cars,136,S10_4757,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",nan,Madrid,nan,28034,Spain,EMEA,Freyre,Diego,Small,14824866523130.746,2016,January
10359,48,54.68,6,2.2519458648056565e+27,12/15/2004 0:00,Shipped,4,12,2004,Classic Cars,136,S10_4757,Reims Collectables,26.47.1555,59 rue de l'Abbaye,nan,Reims,nan,51100,France,EMEA,Henriot,Paul,Small,47454671685785.125,2016,January
10373,39,100.0,3,7.184916069339257e+28,1/31/2005 0:00,Shipped,1,1,2005,Classic Cars,136,S10_4757,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,nan,Oulu,nan,90110,Finland,EMEA,Koskitalo,Pirkko,Medium,268046937481838.38,2006,January
10384,34,100.0,4,3.044872483580187e+29,2/23/2005 0:00,Shipped,1,2,2005,Classic Cars,136,S10_4757,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,nan,San Francisco,CA,nan,USA,nan,Brown,Julie,Medium,551803632063090.6,2007,January
10395,32,100.0,2,1.6657756142541635e+28,3/17/2005 0:00,Shipped,1,3,2005,Classic Cars,136,S10_4757,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,nan,Paris,nan,75508,France,EMEA,Da Cunha,Daniel,Medium,129064929948230.45,2008,January
10400,64,100.0,9,7.591627479088598e+31,4/1/2005 0:00,Shipped,2,4,2005,Classic Cars,136,S10_4757,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,nan,San Jose,CA,94217,USA,nan,Frick,Sue,Large,8712994593759713.0,2009,January
10414,19,100.0,3,3.415154030725641e+27,5/6/2005 0:00,On Hold,2,5,2005,Classic Cars,136,S10_4757,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,nan,Boston,MA,51003,USA,nan,Yoshido,Juri,Small,58439319218533.34,2010,January
10103,42,100.0,4,7.211579300790846e+29,1/29/2003 0:00,Shipped,1,1,2003,Classic Cars,147,S10_4962,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,nan,Stavern,nan,4110,Norway,EMEA,Bergulfsen,Jonas,Medium,849210180155116.0,2004,January
10114,31,100.0,8,1.1803511115162882e+29,4/1/2003 0:00,Shipped,2,4,2003,Classic Cars,147,S10_4962,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",nan,Paris,nan,75012,France,EMEA,Bertrand,Marie,Medium,343562383202277.9,2007,January
10126,22,100.0,4,1.5776612966667488e+28,5/28/2003 0:00,Shipped,2,5,2003,Classic Cars,147,S10_4962,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",nan,Madrid,nan,28023,Spain,EMEA,Sommer,Mart¡n,Medium,125604987825593.48,2008,January
10140,26,100.0,4,1.0672773137946294e+28,7/24/2003 0:00,Shipped,3,7,2003,Classic Cars,147,S10_4962,Technics Stores Inc.,6505556809,9408 Furth Circle,nan,Burlingame,CA,94217,USA,nan,Hirano,Juri,Medium,103309114495993.5,2010,January
10150,20,100.0,1,1.0755539174254923e+28,9/19/2003 0:00,Shipped,3,9,2003,Classic Cars,147,S10_4962,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",nan,Singapore,nan,79903,Singapore,Japan,Natividad,Eric,Medium,103708915596755.34,2012,January
10164,21,100.0,2,2.4485200351992223e+28,10/21/2003 0:00,Resolved,4,10,2003,Classic Cars,147,S10_4962,Mini Auto Werke,7675-3555,Kirchgasse 6,nan,Graz,nan,8010,Austria,EMEA,Mendel,Roland,Medium,156477475541984.06,2013,January
10175,33,100.0,9,6.841514338226347e+29,11/6/2003 0:00,Shipped,4,11,2003,Classic Cars,147,S10_4962,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,nan,London,nan,WX3 6FW,UK,EMEA,Brown,Ann,Medium,827134471426886.4,2014,January
10183,28,100.0,1,1.9308776031927733e+28,11/13/2003 0:00,Shipped,4,11,2003,Classic Cars,147,S10_4962,"Classic Gift Ideas, Inc",2155554695,782 First Street,nan,Philadelphia,PA,71270,USA,nan,Cervantes,Francisca,Medium,138956021934739.25,2014,January
10194,26,100.0,4,1.0922591982451148e+29,11/25/2003 0:00,Shipped,4,11,2003,Classic Cars,147,S10_4962,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",nan,Lyon,nan,69004,France,EMEA,Saveley,Mary,Medium,330493448988798.4,2014,January
10207,31,100.0,15,7.621410494534638e+28,12/9/2003 0:00,Shipped,4,12,2003,Classic Cars,147,S10_4962,Diecast Collectables,6175552555,6251 Ingle Ln.,nan,Boston,MA,51003,USA,nan,Franco,Valarie,Medium,276069022067573.5,2015,January
10217,48,100.0,4,5.901120075413835e+30,2/4/2004 0:00,Shipped,1,2,2004,Classic Cars,147,S10_4962,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,nan,69045,Singapore,APAC,Victorino,Wendy,Large,2429222113231689.5,2006,January
10229,50,100.0,9,2.9093508322039607e+30,3/11/2004 0:00,Shipped,1,3,2004,Classic Cars,147,S10_4962,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,nan,San Rafael,CA,97562,USA,nan,Nelson,Valarie,Medium,1705681925859555.0,2007,January
10245,28,100.0,2,1.9760738802498464e+29,5/4/2004 0:00,Shipped,2,5,2004,Classic Cars,147,S10_4962,Super Scale Inc.,2035559545,567 North Pendale Street,nan,New Haven,CT,97823,USA,nan,Murphy,Leslie,Medium,444530525414154.94,2009,January
10259,26,100.0,12,7.004112670926572e+28,6/15/2004 0:00,Shipped,2,6,2004,Classic Cars,147,S10_4962,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,nan,69045,Singapore,APAC,Victorino,Wendy,Medium,264652841868863.6,2010,January
10270,32,100.0,2,1.1733507545103582e+29,7/19/2004 0:00,Shipped,3,7,2004,Classic Cars,147,S10_4962,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium,342542078365616.0,2011,January
10281,44,100.0,9,5.902196075379076e+30,8/19/2004 0:00,Shipped,3,8,2004,Classic Cars,147,S10_4962,Diecast Classics Inc.,2155551555,7586 Pompton St.,nan,Allentown,PA,70267,USA,nan,Yu,Kyung,Large,2429443573203353.0,2012,January
10291,30,100.0,4,4.886592207383088e+28,9/8/2004 0:00,Shipped,3,9,2004,Classic Cars,147,S10_4962,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,nan,Boras,nan,S-844 67,Sweden,EMEA,Larsson,Maria,Medium,221056377591398.34,2013,January
10305,38,100.0,13,3.968417575422539e+30,10/13/2004 0:00,Shipped,4,10,2004,Classic Cars,147,S10_4962,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,nan,Cambridge,MA,51247,USA,nan,Hernandez,Marta,Medium,1992088746874129.2,2014,January
10313,40,100.0,7,3.95522612563087e+30,10/22/2004 0:00,Shipped,4,10,2004,Classic Cars,147,S10_4962,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,nan,Vancouver,BC,V3F 2K1,Canada,nan,Tannamuri,Yoshi,Medium,1988775031427856.0,2014,January
10322,46,61.99,8,4.3715529616786825e+27,11/4/2004 0:00,Shipped,4,11,2004,Classic Cars,147,S10_4962,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,nan,Nashua,NH,62005,USA,nan,Young,Valarie,Small,66117720481567.44,2015,January
10334,26,100.0,2,1.0672773137946294e+28,11/19/2004 0:00,On Hold,4,11,2004,Classic Cars,147,S10_4962,"Volvo Model Replicas, Co",0921-12 3555,Berguvsvgen  8,nan,Lule,nan,S-958 22,Sweden,EMEA,Berglund,Christina,Medium,103309114495993.5,2015,January
10347,27,100.0,2,1.4779539333422036e+29,11/29/2004 0:00,Shipped,4,11,2004,Classic Cars,147,S10_4962,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium,384441664409856.0,2015,January
10357,43,100.0,9,1.2473136498184712e+30,12/10/2004 0:00,Shipped,4,12,2004,Classic Cars,147,S10_4962,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,nan,San Rafael,CA,97562,USA,nan,Nelson,Valarie,Medium,1116831970270582.5,2016,January
10370,35,65.63,4,7.751104442760761e+26,1/20/2005 0:00,Shipped,1,1,2005,Classic Cars,147,S10_4962,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small,27840805381239.89,2006,January
10381,37,100.0,6,2.273856726183752e+30,2/17/2005 0:00,Shipped,1,2,2005,Classic Cars,147,S10_4962,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,nan,San Francisco,CA,nan,USA,nan,Brown,Julie,Medium,1507931273693782.0,2007,January
10391,37,46.9,7,8.22236088337923e+25,3/9/2005 0:00,Shipped,1,3,2005,Classic Cars,147,S10_4962,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small,9067723464783.887,2008,January
10411,27,100.0,2,1.4772331340471748e+29,5/1/2005 0:00,Shipped,2,5,2005,Classic Cars,147,S10_4962,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,nan,Montreal,Quebec,H1J 1C3,Canada,nan,Fresnisre,Jean,Medium,384347906726077.4,2010,January
10425,38,100.0,12,1.458260502278524e+30,5/31/2005 0:00,In Process,2,5,2005,Classic Cars,147,S10_4962,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",nan,Nantes,nan,44000,France,EMEA,Labrune,Janine,Medium,1207584573551071.8,2010,January
10108,33,100.0,6,5.905898614793638e+29,3/3/2003 0:00,Shipped,1,3,2003,Classic Cars,194,S12_1099,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,nan,Makati City,nan,1227 MM,Philippines,Japan,Cruz,Arnold,Medium,768498445983701.2,2006,January
10122,42,100.0,10,1.1129176312938575e+31,5/8/2003 0:00,Shipped,2,5,2003,Classic Cars,194,S12_1099,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",nan,Marseille,nan,13008,France,EMEA,Lebihan,Laurence,Large,3336042013065569.5,2008,January
10135,42,100.0,7,1.69213679520269e+31,7/2/2003 0:00,Shipped,3,7,2003,Classic Cars,194,S12_1099,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,nan,San Rafael,CA,97562,USA,nan,Nelson,Valarie,Large,4113559037138874.0,2010,January
10147,48,100.0,7,5.339995944471011e+31,9/5/2003 0:00,Shipped,3,9,2003,Classic Cars,194,S12_1099,Collectables For Less Inc.,6175558555,7825 Douglas Av.,nan,Brickhaven,MA,58339,USA,nan,Nelson,Allen,Large,7307527587680399.0,2012,January
10159,41,100.0,2,2.2443806903862365e+31,10/10/2003 0:00,Shipped,4,10,2003,Classic Cars,194,S12_1099,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,nan,San Francisco,CA,nan,USA,nan,Brown,Julie,Large,4737489514907908.0,2013,January
10169,30,100.0,2,4.0323714036276055e+29,11/4/2003 0:00,Shipped,4,11,2003,Classic Cars,194,S12_1099,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium,635009559268803.9,2014,January
10181,27,100.0,14,7.349625624828442e+29,11/12/2003 0:00,Shipped,4,11,2003,Classic Cars,194,S12_1099,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",nan,Bergen,nan,N 5804,Norway,EMEA,Oeztan,Veysel,Medium,857299575692677.1,2014,January
10191,21,100.0,3,4.736570454991528e+28,11/20/2003 0:00,Shipped,4,11,2003,Classic Cars,194,S12_1099,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,nan,Koln,nan,50739,Germany,EMEA,Pfalzheim,Henriette,Medium,217636634209214.12,2014,January
10203,20,100.0,8,5.695003679558249e+28,12/2/2003 0:00,Shipped,4,12,2003,Classic Cars,194,S12_1099,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",nan,Madrid,nan,28034,Spain,EMEA,Freyre,Diego,Medium,238642068369310.12,2015,January
10211,41,100.0,2,9.999550950018652e+30,1/15/2004 0:00,Shipped,1,1,2004,Classic Cars,194,S12_1099,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",nan,Paris,nan,75016,France,EMEA,Perrier,Dominique,Large,3162206658335070.5,2005,January
10225,27,100.0,9,1.7358036678033585e+29,2/22/2004 0:00,Shipped,1,2,2004,Classic Cars,194,S12_1099,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,nan,Gensve,nan,1203,Switzerland,EMEA,Holz,Michael,Medium,416629771836262.1,2006,January
10238,28,100.0,3,1.2366518479717616e+30,4/9/2004 0:00,Shipped,2,4,2004,Classic Cars,194,S12_1099,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,nan,Kobenhavn,nan,1734,Denmark,EMEA,Petersen,Jytte,Medium,1112048491735752.2,2008,January
10253,24,100.0,13,5.604756672620524e+28,6/1/2004 0:00,Cancelled,2,6,2004,Classic Cars,194,S12_1099,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,nan,Liverpool,nan,WX1 6LT,UK,EMEA,Devon,Elizabeth,Medium,236743673043663.9,2010,January
10266,44,100.0,14,4.957929345131902e+31,7/6/2004 0:00,Shipped,3,7,2004,Classic Cars,194,S12_1099,L'ordine Souveniers,0522-556555,Strada Provinciale 124,nan,Reggio Emilia,nan,42100,Italy,EMEA,Moroni,Maurizio,Large,7041256525032945.0,2011,January
10276,50,100.0,3,7.402374666949103e+31,8/2/2004 0:00,Shipped,3,8,2004,Classic Cars,194,S12_1099,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,nan,Brickhaven,MA,58339,USA,nan,Barajas,Miguel,Large,8603705403457921.0,2012,January
10287,21,100.0,12,1.9258443636345535e+28,8/30/2004 0:00,Shipped,3,8,2004,Classic Cars,194,S12_1099,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,nan,Gensve,nan,1203,Switzerland,EMEA,Holz,Michael,Medium,138774794672323.47,2012,January
10300,33,100.0,5,8.643746218580134e+29,10/4/2003 0:00,Shipped,4,10,2003,Classic Cars,194,S12_1099,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,nan,Frankfurt,nan,60528,Germany,EMEA,Keitel,Roland,Medium,929717495725456.0,2013,January
10310,33,100.0,10,5.347876167187757e+30,10/16/2004 0:00,Shipped,4,10,2004,Classic Cars,194,S12_1099,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,nan,Koln,nan,50739,Germany,EMEA,Pfalzheim,Henriette,Medium,2312547549173369.5,2014,January
10320,31,100.0,3,4.99738173640625e+30,11/3/2004 0:00,Shipped,4,11,2004,Classic Cars,194,S12_1099,"Volvo Model Replicas, Co",0921-12 3555,Berguvsvgen  8,nan,Lule,nan,S-958 22,Sweden,EMEA,Berglund,Christina,Medium,2235482439297220.2,2015,January
10329,41,71.47,5,5.435770477146422e+27,11/15/2004 0:00,Shipped,4,11,2004,Classic Cars,194,S12_1099,Land of Toys Inc.,2125557818,897 Long Airport Avenue,nan,NYC,NY,10022,USA,nan,Yu,Kwai,Small,73727677822825.95,2015,January
10341,45,79.65,2,2.7238698419193526e+28,11/24/2004 0:00,Shipped,4,11,2004,Classic Cars,194,S12_1099,Salzburg Collectables,6562-9555,Geislweg 14,nan,Salzburg,nan,5020,Austria,EMEA,Pipps,Georg,Medium,165041505140960.0,2015,January
10363,33,85.39,3,3.975279118965378e+27,1/6/2005 0:00,Shipped,1,1,2005,Classic Cars,194,S12_1099,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",nan,Espoo,nan,FIN-02271,Finland,EMEA,Suominen,Kalle,Small,63049814583116.56,2006,January
10375,45,76.0,7,1.8715819515183067e+28,2/3/2005 0:00,Shipped,1,2,2005,Classic Cars,194,S12_1099,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",nan,Nantes,nan,44000,France,EMEA,Labrune,Janine,Medium,136805772960000.0,2007,January
10389,26,99.04,4,1.933177969057653e+27,3/3/2005 0:00,Shipped,1,3,2005,Classic Cars,194,S12_1099,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,nan,Boras,nan,S-844 67,Sweden,EMEA,Larsson,Maria,Small,43967919771779.664,2008,January
10419,12,100.0,13,2.189358075242392e+26,5/17/2005 0:00,Shipped,2,5,2005,Classic Cars,194,S12_1099,Salzburg Collectables,6562-9555,Geislweg 14,nan,Salzburg,nan,5020,Austria,EMEA,Pipps,Georg,Small,14796479565228.994,2010,January
10105,41,100.0,15,3.2531354067451105e+31,2/11/2003 0:00,Shipped,1,2,2003,Classic Cars,207,S12_1108,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,nan,Kobenhavn,nan,1734,Denmark,EMEA,Petersen,Jytte,Large,5703626396201903.0,2005,January
